cod_mun,mun,longitude,latitude
1718758,RIO SONO,-47.8999416391395,-9.34778933411611
1718808,SAMPAIO,-47.8757924571994,-5.3492956164967005
1718840,SANDOLÂNDIA,-49.933388154301205,-12.5416001674833
1718865,SANTA FÉ DO ARAGUAIA,-48.6939418034376,-7.149936385031201
1718881,SANTA MARIA DO TOCANTINS,-47.7452704192246,-8.77497644926651
1718899,SANTA RITA DO TOCANTINS,-48.909294007359,-10.8664553694029
1718907,SANTA ROSA DO TOCANTINS,-48.119954221752394,-11.451403998549399
1719004,SANTA TEREZA DO TOCANTINS,-47.806288321508106,-10.282361527818699
1720002,SANTA TEREZINHA DO TOCANTINS,-47.6842853630081,-6.4369976184442494
1720101,SÃO BENTO DO TOCANTINS,-47.91939228705339,-6.04499925719239
1720150,SÃO FÉLIX DO TOCANTINS,-46.654980831012296,-10.1732858539628
1720200,SÃO MIGUEL DO TOCANTINS,-47.573002339373105,-5.55381952879429
1720259,SÃO SALVADOR DO TOCANTINS,-48.2320849916811,-12.7474334144954
1720309,SÃO SEBASTIÃO DO TOCANTINS,-48.2038341490288,-5.25896145373507
1720499,SÃO VALÉRIO,-48.2329484333802,-11.973067459479699
1720655,SILVANÓPOLIS,-48.1798241355321,-11.149861308562802
1720804,SÍTIO NOVO DO TOCANTINS,-47.637422650460394,-5.604726856653089
1720853,SUCUPIRA,-48.9111262826871,-11.98622151086
1720903,TAGUATINGA,-46.4387317008831,-12.3961417386813
1720937,TAIPAS DO TOCANTINS,-46.98457179593229,-12.192837209054199
1720978,TALISMÃ,-49.0911184339334,-12.787538406860302
1721000,PALMAS,-48.3510437082462,-10.1632533267928
1721109,TOCANTÍNIA,-48.37587967142671,-9.55814773400572
1721208,TOCANTINÓPOLIS,-47.4274129286927,-6.32563437602796
1721257,TUPIRAMA,-48.2066848030641,-8.98056954941714
1721307,TUPIRATINS,-48.122995740868795,-8.395529996958011
1722081,WANDERLÂNDIA,-47.9562677260283,-6.850125516688499
1722107,XAMBIOÁ,-48.531601072817004,-6.411885020179841
2100055,AÇAILÂNDIA,-47.5066645931119,-4.951377000162481
2100105,AFONSO CUNHA,-43.3208690039685,-4.13501547687008
2100154,ÁGUA DOCE DO MARANHÃO,-42.115551201721296,-2.84027827913681
2100204,ALCÂNTARA,-44.417012537284606,-2.40327652507917
2100303,ALDEIAS ALTAS,-43.4687348529398,-4.63077949515206
2100402,ALTAMIRA DO MARANHÃO,-45.4646758311604,-4.1622692668531505
2100436,ALTO ALEGRE DO MARANHÃO,-44.4482474945232,-4.207227
2100477,ALTO ALEGRE DO PINDARÉ,-45.8420796161705,-3.6651703744532798
2100501,ALTO PARNAÍBA,-45.92734401333839,-9.10836593219112
2100550,AMAPÁ DO MARANHÃO,-46.009179900387494,-1.6809214951217901
2100600,AMARANTE DO MARANHÃO,-46.750637545497206,-5.55766200018214
2100709,ANAJATUBA,-44.6206700277629,-3.2575548421272402
2100808,ANAPURUS,-43.105792509689294,-3.6670346623468597
2100832,APICUM-AÇU,-45.0766520734486,-1.5305915777548602
2100873,ARAGUANÃ,-45.6687944761006,-2.9491256232770495
2100907,ARAIOSES,-41.8991394498654,-2.88925584643306
2100956,ARAME,-46.013636277835104,-4.886081505
2101004,ARARI,-44.7788346547106,-3.4591709701138105
2101103,AXIXÁ,-44.0545858090773,-2.83779683713212
2101202,BACABAL,-44.7815559640891,-4.23152462978051
2101251,BACABEIRA,-44.31542298656711,-2.98582477877569
2101301,BACURI,-45.137348939626506,-1.72404631847323
2101350,BACURITUBA,-44.73574200615789,-2.7108719765206097
2101400,BALSAS,-46.0389926733405,-7.53116999024552
2101509,BARÃO DE GRAJAÚ,-43.0264526994269,-6.75895520558046
2101608,BARRA DO CORDA,-45.239011016111,-5.5083395
2101707,BARREIRINHAS,-42.827802513204105,-2.7500859487581097
2101731,BELÁGUA,-43.510061642741,-3.15677222752965
2101772,BELA VISTA DO MARANHÃO,-45.2482458781849,-3.73773324990828
2101806,BENEDITO LEITE,-44.5598567990095,-7.2187997953852
2101905,BEQUIMÃO,-44.785730156867295,-2.4620629950811
2101939,BERNARDO DO MEARIM,-44.7643231034878,-4.63028749079229
2101970,BOA VISTA DO GURUPI,-46.2987100525274,-1.7932961357987902
2102002,BOM JARDIM,-45.6018893890511,-3.5441609778557197
2102036,BOM JESUS DAS SELVAS,-46.8532412231489,-4.48996835310692
2102077,BOM LUGAR,-45.03110785632379,-4.37550960146424
2102101,BREJO,-42.7508478268196,-3.679178
2102150,BREJO DE AREIA,-45.5820952717813,-4.33062989749501
2102200,BURITI,-42.9251061777803,-3.9455715
2102309,BURITI BRAVO,-43.8356215415106,-5.83528813214674
2102325,BURITICUPU,-46.451495319051,-4.32594772630155
2102358,BURITIRANA,-47.017225093217704,-5.588915141711559
2102374,CACHOEIRA GRANDE,-44.0596850157832,-2.93192103905761
2102408,CAJAPIÓ,-44.6733771645862,-2.88288220315752
2102507,CAJARI,-45.0079653349663,-3.3238688309169198
2102556,CAMPESTRE DO MARANHÃO,-47.36763286333421,-6.164716645835191
2102606,CÂNDIDO MENDES,-45.73726836559171,-1.4538891085280001
2102705,CANTANHEDE,-44.381816135839,-3.6283643118727404
2102754,CAPINZAL DO NORTE,-44.33043625199549,-4.7212453887722
2102804,CAROLINA,-47.4700918028279,-7.33078300523913
2102903,CARUTAPERA,-46.023150834605,-1.200602
2103000,CAXIAS,-43.3585394285192,-4.86167499015957
2103109,CEDRAL,-44.5307895278055,-1.9979159255715901
2103125,CENTRAL DO MARANHÃO,-44.831843702498595,-2.19131390761778
2103158,CENTRO DO GUILHERME,-46.0399601131872,-2.4569850818082
2103174,CENTRO NOVO DO MARANHÃO,-46.128408954978106,-2.1442916985583897
2103208,CHAPADINHA,-43.36112078175201,-3.74002452
2103257,CIDELÂNDIA,-47.784232775671605,-5.17742104721159
2103307,CODÓ,-43.886080235032395,-4.45133750014621
2103406,COELHO NETO,-43.014013615549494,-4.25473750013981
2103505,COLINAS,-44.2497802305352,-6.02736552019732
2103554,CONCEIÇÃO DO LAGO-AÇU,-44.90301590517961,-3.8411184578557496
2103604,COROATÁ,-44.1255992014644,-4.128976000000001
2103703,CURURUPU,-44.8677616169761,-1.8255207812193
2103752,DAVINÓPOLIS,-47.40499638752811,-5.534456216106349
2103802,DOM PEDRO,-44.4400099109689,-5.038447635165309
2103901,DUQUE BACELAR,-42.944180203607296,-4.14781909711357
2104008,ESPERANTINÓPOLIS,-44.88606869901879,-4.87030089747643
2104057,ESTREITO,-47.44788298613771,-6.56808498021472
2104073,FEIRA NOVA DO MARANHÃO,-46.68735521596379,-6.96313554062729
2104081,FERNANDO FALCÃO,-44.910707402213106,-6.154978462916
2104099,FORMOSA DA SERRA NEGRA,-46.1863570068861,-6.43530410561392
2104107,FORTALEZA DOS NOGUEIRAS,-46.185557541983606,-6.9659260874923
2104206,FORTUNA,-44.160628427225895,-5.7362241324770205
2104305,GODOFREDO VIANA,-45.7717548080523,-1.40980018673278
2104404,GONÇALVES DIAS,-44.3059065359375,-5.14395556946104
2104503,GOVERNADOR ARCHER,-44.2757565261253,-5.02538782392684
2104552,GOVERNADOR EDISON LOBÃO,-47.36893583903729,-5.74741173851254
2104602,GOVERNADOR EUGÊNIO BARROS,-44.2469626460204,-5.3224910015295395
2104628,GOVERNADOR LUIZ ROCHA,-44.0708873355169,-5.47286468491781
2104651,GOVERNADOR NEWTON BELLO,-45.6745017970092,-3.4297047199035697
2104677,GOVERNADOR NUNES FREIRE,-45.8814811327942,-2.13496236
2104701,GRAÇA ARANHA,-44.33579125992001,-5.404821213054629
2104800,GRAJAÚ,-46.142395635993395,-5.81854843133104
2104909,GUIMARÃES,-44.5977464563371,-2.13507715838452
2105005,HUMBERTO DE CAMPOS,-43.4650921443146,-2.59122397226084
2105104,ICATU,-44.065848468640006,-2.77482786309925
2105153,IGARAPÉ DO MEIO,-45.1833277021706,-3.63670852186543
2105203,IGARAPÉ GRANDE,-44.8674033458603,-4.6608538062374505
2105302,IMPERATRIZ,-47.4798108057682,-5.52652402518114
2105351,ITAIPAVA DO GRAJAÚ,-45.792682503469,-5.144582261769799
2105401,ITAPECURU MIRIM,-44.354263390434,-3.3990454801118397
2105427,ITINGA DO MARANHÃO,-47.5279099637574,-4.45500399844588
2105450,JATOBÁ,-44.219914769815794,-5.81966693677504
2105476,JENIPAPO DOS VIEIRAS,-45.6333791074203,-5.369424926433389
2105500,JOÃO LISBOA,-47.4050361497684,-5.453662941559171
2105609,JOSELÂNDIA,-44.6991525645005,-4.97269332894745
2105658,JUNCO DO MARANHÃO,-46.0707260732137,-1.87460959750276
2105708,LAGO DA PEDRA,-45.1258913559145,-4.564744515
2105807,LAGO DO JUNCO,-45.0513443921165,-4.607643217683661
2105906,LAGO VERDE,-44.9376352319942,-4.03871129527666
2105922,LAGOA DO MATO,-43.5275591165627,-6.045277296570821
2105948,LAGO DOS RODRIGUES,-44.976442325587705,-4.612375776931481
2105963,LAGOA GRANDE DO MARANHÃO,-45.390614279361294,-4.99312373713713
2105989,LAJEADO NOVO,-47.0324475171004,-6.191609226666861
2106003,LIMA CAMPOS,-44.469340329223606,-4.51704598721753
2106102,LORETO,-45.13924163752729,-7.09445416538222
2106201,LUÍS DOMINGUES,-45.8953319920784,-1.32546024435309
2106300,MAGALHÃES DE ALMEIDA,-42.2015066913751,-3.3966676742208
2106326,MARACAÇUMÉ,-45.9586390371679,-2.05616454951514
2106359,MARAJÁ DO SENA,-45.45723765257811,-4.62031332412411
2106375,MARANHÃOZINHO,-45.8556114548668,-2.235616992076
2106409,MATA ROMA,-43.120389423571794,-3.61904550989372
2106508,MATINHA,-45.0364289401062,-3.09840003
2106607,MATÕES,-43.201208282913,-5.52246501943405
2106631,MATÕES DO NORTE,-44.5502445069402,-3.62751878021672
2106672,MILAGRES DO MARANHÃO,-42.61075283251029,-3.5822066413980496
2106706,MIRADOR,-44.362609793878896,-6.37756569538775
2106755,MIRANDA DO NORTE,-44.5842756917321,-3.56264477442983
2106805,MIRINZAL,-44.7857559864783,-2.06422419159107
2106904,MONÇÃO,-45.2475846706441,-3.49393248
2107001,MONTES ALTOS,-47.0704395080146,-5.82856250416417
2107100,MORROS,-44.044544543175604,-2.8614789530879103
2107209,NINA RODRIGUES,-43.9044847603497,-3.4624642894470203
2107258,NOVA COLINAS,-46.259325222915294,-7.12056600356251
2107308,NOVA IORQUE,-44.0486267271013,-6.733203305791579
2107357,NOVA OLINDA DO MARANHÃO,-45.704536040834796,-2.79988654406012
2107407,OLHO D'ÁGUA DAS CUNHÃS,-45.119579620500005,-4.13727592980541
2107456,OLINDA NOVA DO MARANHÃO,-45.0032353744727,-2.9974776154095397
2107506,PAÇO DO LUMIAR,-44.0986923548404,-2.528063
2107605,PALMEIRÂNDIA,-44.904463892310105,-2.6477742782638902
2107704,PARAIBANO,-43.9857620488226,-6.43182541413892
2107803,PARNARAMA,-43.09040135347011,-5.684467176405901
2107902,PASSAGEM FRANCA,-43.781745225862,-6.1739944255587105
2108009,PASTOS BONS,-44.088602513371896,-6.60402773206398
2108058,PAULINO NEVES,-42.545423980937294,-2.7182059898270805
2108108,PAULO RAMOS,-45.2399800047299,-4.44795676593636
2108207,PEDREIRAS,-44.6037348763271,-4.56935068809905
2108256,PEDRO DO ROSÁRIO,-45.346453734141505,-2.96811467267822
2108306,PENALVA,-45.176461688768796,-3.2932333177692206
2108405,PERI MIRIM,-44.8502907000589,-2.5730546485060803
2108454,PERITORÓ,-44.3258535239149,-4.37022511765711
2108504,PINDARÉ-MIRIM,-45.34686791784329,-3.6055005749138904
2108603,PINHEIRO,-45.083926601293705,-2.5227405
2108702,PIO XII,-45.169960388665,-3.8875875301278198
2108801,PIRAPEMAS,-44.22828088384149,-3.72532906611683
2108900,POÇÃO DE PEDRAS,-44.951551400315104,-4.75002521124495
2109007,PORTO FRANCO,-47.382164901919296,-6.354181863914139
2109056,PORTO RICO DO MARANHÃO,-44.5837478895568,-1.8572232148441299
2109106,PRESIDENTE DUTRA,-44.4929188624246,-5.28237425775883
2109205,PRESIDENTE JUSCELINO,-44.07677942141851,-2.9282292461492205
2109239,PRESIDENTE MÉDICI,-45.8207086475539,-2.38366404653914
2109270,PRESIDENTE SARNEY,-45.3713022606449,-2.5955305599059906
2109304,PRESIDENTE VARGAS,-44.033401867334206,-3.4020115222065597
2109403,PRIMEIRA CRUZ,-43.442443304698706,-2.51058317196358
2109452,RAPOSA,-44.1025161642031,-2.41507490262868
2109502,RIACHÃO,-46.6233501429074,-7.36456500024021
2109551,RIBAMAR FIQUENE,-47.3834777870799,-5.93382285881857
2109601,ROSÁRIO,-44.247518595261496,-2.941543035
2109700,SAMBAÍBA,-45.34420319801389,-7.13835089749796
2109759,SANTA FILOMENA DO MARANHÃO,-44.56371404013121,-5.4997668067221
2109809,SANTA HELENA,-45.30516119323789,-2.2345325089267596
2109908,SANTA INÊS,-45.3782724523024,-3.65857452
2110005,SANTA LUZIA,-45.6650117249372,-3.968391465
2110039,SANTA LUZIA DO PARUÁ,-45.7764615615901,-2.54616147481491
2110104,SANTA QUITÉRIA DO MARANHÃO,-42.562873009735206,-3.49848499511509
2110203,SANTA RITA,-44.31994808187571,-3.13411676567102
2110237,SANTANA DO MARANHÃO,-42.4007677571893,-3.11306834278169
2110278,SANTO AMARO DO MARANHÃO,-43.2552849422448,-2.5027211989687004
2110302,SANTO ANTÔNIO DOS LOPES,-44.3614474338019,-4.873819575597031
2110401,SÃO BENEDITO DO RIO PRETO,-43.529991870162895,-3.3327660037302596
2110500,SÃO BENTO,-44.8283451799242,-2.6970075000000002
2110609,SÃO BERNARDO,-42.423009660914104,-3.36543651011074
2110658,SÃO DOMINGOS DO AZEITÃO,-44.6504239102536,-6.804425009751379
2110708,SÃO DOMINGOS DO MARANHÃO,-44.3928792568666,-5.565642000182401
2110807,SÃO FÉLIX DE BALSAS,-44.81144766147511,-7.08468515424976
2110856,SÃO FRANCISCO DO BREJÃO,-47.3911373985947,-5.130200787166269
2110906,SÃO FRANCISCO DO MARANHÃO,-42.8653217275577,-6.252797916650901
2111003,SÃO JOÃO BATISTA,-44.811761853064795,-2.9533329124580496
2111029,SÃO JOÃO DO CARÚ,-46.2549254827263,-3.56080340686086
2111052,SÃO JOÃO DO PARAÍSO,-47.050610420495204,-6.466222286363981
2111078,SÃO JOÃO DO SOTER,-43.818181795106106,-5.11573926436997
2111102,SÃO JOÃO DOS PATOS,-43.70291016579579,-6.498208152109799
2111201,SÃO JOSÉ DE RIBAMAR,-44.05754811505321,-2.55585852
2111250,SÃO JOSÉ DOS BASÍLIOS,-44.5824465175581,-5.04868724515117
2111300,SÃO LUÍS,-44.29791856424439,-2.5318859850833904
2111409,SÃO LUÍS GONZAGA DO MARANHÃO,-44.662708496449795,-4.37391849056593
2111508,SÃO MATEUS DO MARANHÃO,-44.4685628110946,-4.034550510132609
2111532,SÃO PEDRO DA ÁGUA BRANCA,-48.4236235936456,-5.08891099740741
2111573,SÃO PEDRO DOS CRENTES,-46.532580347369795,-6.828555640838339
2111607,SÃO RAIMUNDO DAS MANGABEIRAS,-45.484831430220204,-7.02696265716848
2111631,SÃO RAIMUNDO DO DOCA BEZERRA,-45.0841627902783,-5.1031818448971595
2111672,SÃO ROBERTO,-44.99190115929339,-5.017366882380889
2111706,SÃO VICENTE FERRER,-44.8869045766146,-2.8907310643779502
2111722,SATUBINHA,-45.2336295762481,-4.03573549481028
2111748,SENADOR ALEXANDRE COSTA,-44.056301506417,-5.261076544383889
2111763,SENADOR LA ROCQUE,-47.2891914239822,-5.44183249517839
2111789,SERRANO DO MARANHÃO,-45.1146408497435,-1.8526455417275198
2111805,SÍTIO NOVO,-46.6949833406808,-5.87062989131234
2111904,SUCUPIRA DO NORTE,-44.1886027051903,-6.478284447620361
2111953,SUCUPIRA DO RIACHÃO,-43.545853320845204,-6.420108405126469
2112001,TASSO FRAGOSO,-45.744123517510204,-8.47983101786688
2112100,TIMBIRAS,-43.9384339738391,-4.253840505
2112209,TIMON,-42.8337278988597,-5.10068111012935
2112233,TRIZIDELA DO VALE,-44.6106851966461,-4.57012685660997
2112274,TUFILÂNDIA,-45.6339164756818,-3.6764041183838
2112308,TUNTUM,-44.64901215166471,-5.24965554
2112407,TURIAÇU,-45.3691524172241,-1.6690220476817301
2112456,TURILÂNDIA,-45.306765311970004,-2.2288335249505202
2112506,TUTÓIA,-42.276847207694296,-2.76355019688869
2112605,URBANO SANTOS,-43.40424847235621,-3.20840949958587
2112704,VARGEM GRANDE,-43.9166644901652,-3.54189600011652
2112803,VIANA,-45.001306695261604,-3.2145625130662503
2112852,VILA NOVA DOS MARTÍRIOS,-48.138926482601,-5.18351151920427
2112902,VITÓRIA DO MEARIM,-44.8695722405589,-3.48204736454661
2113009,VITORINO FREIRE,-45.244185143155,-4.29118650014099
2114007,ZÉ DOCA,-45.657697860605005,-3.2754805
2200053,ACAUÃ,-41.0836378172387,-8.22078666287762
2200103,AGRICOLÂNDIA,-42.6591831974356,-5.79550193543481
2200202,ÁGUA BRANCA,-42.6351308599585,-5.89326633794508
2200251,ALAGOINHA DO PIAUÍ,-40.9346348169192,-7.008175280149981
2200277,ALEGRETE DO PIAUÍ,-40.8578629896146,-7.2453494663005
2200301,ALTO LONGÁ,-42.210321962161004,-5.2509930113512695
2200400,ALTOS,-42.4609480355568,-5.03654643434055
2200459,ALVORADA DO GURGUÉIA,-43.863071578921605,-8.44395907228392
2200509,AMARANTE,-42.8536928230327,-6.2466107721736694
2200608,ANGICAL DO PIAUÍ,-42.7438657484282,-6.087241692129589
2200707,ANÍSIO DE ABREU,-43.0348533320546,-9.17491853090693
2200806,ANTÔNIO ALMEIDA,-44.1965353200183,-7.219355834006961
2200905,AROAZES,-41.797453338794,-6.11285025626382
2200954,AROEIRAS DO ITAIM,-41.5632044182612,-7.27874546497215
2201002,ARRAIAL,-42.5365666246569,-6.65082702747813
2201051,ASSUNÇÃO DO PIAUÍ,-41.0508299964828,-5.8649144945276
2201101,AVELINO LOPES,-43.9415101417959,-10.1347450128483
2201150,BAIXA GRANDE DO RIBEIRO,-45.212815292566994,-7.853351959185491
2201176,BARRA D'ALCÂNTARA,-42.1050020825819,-6.5188730722939
2201200,BARRAS,-42.2953398573464,-4.24309335434368
2201309,BARREIRAS DO PIAUÍ,-45.4777877054503,-9.92124682674306
2201408,BARRO DURO,-42.5133778221163,-5.81235970781592
2201507,BATALHA,-42.075218732031004,-4.0204123357539
2201556,BELA VISTA DO PIAUÍ,-41.8713796439709,-7.972185319571871
2201572,BELÉM DO PIAUÍ,-40.970302190694206,-7.37013961551867
2201606,BENEDITINOS,-42.370616702474706,-5.447602860240361
2201705,BERTOLÍNIA,-43.9543877391026,-7.62862476310433
2201739,BETÂNIA DO PIAUÍ,-40.7966219288235,-8.14566557729576
2201770,BOA HORA,-42.125295735875504,-4.4090096058023605
2201804,BOCAINA,-41.322340682651294,-6.95484233259558
2201903,BOM JESUS,-44.3605250848238,-9.07094898367372
2201919,BOM PRINCÍPIO DO PIAUÍ,-41.6452095701255,-3.18985868760539
2201929,BONFIM DO PIAUÍ,-42.87966306509429,-9.166560539274661
2201945,BOQUEIRÃO DO PIAUÍ,-42.10362713474729,-4.48581963164373
2201960,BRASILEIRA,-41.7892596435709,-4.137829107745159
2201988,BREJO DO PIAUÍ,-42.8303018098246,-8.20706476637205
2202000,BURITI DOS LOPES,-41.86990884712311,-3.17272133505459
2202026,BURITI DOS MONTES,-41.101851393670294,-5.31206678256848
2202059,CABECEIRAS DO PIAUÍ,-42.3083160653123,-4.4713312938014
2202075,CAJAZEIRAS DO PIAUÍ,-42.3967272946014,-6.794184117542129
2202083,CAJUEIRO DA PRAIA,-41.3471503621608,-2.9292271717718
2202091,CALDEIRÃO GRANDE DO PIAUÍ,-40.637418912680104,-7.33155965178439
2202109,CAMPINAS DO PIAUÍ,-41.88074529298179,-7.65477812796145
2202117,CAMPO ALEGRE DO FIDALGO,-41.832013324158,-8.37448038066491
2202133,CAMPO GRANDE DO PIAUÍ,-41.031200960402,-7.13599312024874
2202174,CAMPO LARGO DO PIAUÍ,-42.6260410416609,-3.8078689391975997
2202208,CAMPO MAIOR,-42.16674460469,-4.8291139265717
2202251,CANAVIEIRA,-43.7194280333653,-7.694621559531161
2202307,CANTO DO BURITI,-42.944021021961206,-8.10823191972276
2202406,CAPITÃO DE CAMPOS,-41.9435219724325,-4.458559268397621
2202455,CAPITÃO GERVÁSIO OLIVEIRA,-41.8161163123905,-8.49683786838726
2202505,CARACOL,-43.3342004507516,-9.276765267205189
2202539,CARAÚBAS DO PIAUÍ,-41.8412081259918,-3.4785905375349597
2202554,CARIDADE DO PIAUÍ,-40.9903345467585,-7.728652387563599
2202604,CASTELO DO PIAUÍ,-41.5473162426661,-5.321543870893451
2202653,CAXINGÓ,-41.8826837610641,-3.4269384028484704
2202703,COCAL,-41.556844834573496,-3.47045348969133
2202711,COCAL DE TELHA,-41.979047873964205,-4.55381572391613
2202729,COCAL DOS ALVES,-41.455418910830495,-3.60607259075426
2202737,COIVARAS,-42.207315906284,-5.09130835135404
2202752,COLÔNIA DO GURGUÉIA,-43.7960171560657,-8.18757421634094
2202778,COLÔNIA DO PIAUÍ,-42.1771185063946,-7.22365756395221
2202802,CONCEIÇÃO DO CANINDÉ,-41.5966339439158,-7.88270415387533
2202851,CORONEL JOSÉ DIAS,-42.4703571012192,-8.816369411489891
2202901,CORRENTE,-45.16331252357671,-10.440936038123699
2203008,CRISTALÂNDIA DO PIAUÍ,-45.1860307001326,-10.6478037517985
2203107,CRISTINO CASTRO,-44.2244147473452,-8.82018628851015
2203206,CURIMATÁ,-44.3007222328749,-10.031292430329401
2203230,CURRAIS,-44.4030021530455,-9.012433838936788
2203255,CURRALINHOS,-42.8322105193044,-5.62045322935698
2203271,CURRAL NOVO DO PIAUÍ,-40.9010694707015,-7.830797188390959
2203305,DEMERVAL LOBÃO,-42.6742286110912,-5.35846546591049
2203354,DIRCEU ARCOVERDE,-42.4395699620089,-9.33520004406841
2203404,DOM EXPEDITO LOPES,-41.6523852113084,-6.95790184268742
2203420,DOMINGOS MOURÃO,-41.2718814488667,-4.2534336344923
2203453,DOM INOCÊNCIO,-41.9768511187551,-9.00807494342793
2203503,ELESBÃO VELOSO,-42.1381444495035,-6.2017194613116695
2203602,ELISEU MARTINS,-43.66481113169729,-8.096462289584089
2203701,ESPERANTINA,-42.2353645251038,-3.8956045306383102
2203750,FARTURA DO PIAUÍ,-42.794401403178206,-9.478606286287539
2203800,FLORES DO PIAUÍ,-42.924305801985895,-7.79177560177302
2203859,FLORESTA DO PIAUÍ,-41.800314291439,-7.46679537490687
2203909,FLORIANO,-43.0206447383255,-6.76967243378636
2204006,FRANCINÓPOLIS,-42.2633660989624,-6.39529262258713
2204105,FRANCISCO AYRES,-42.6911278448088,-6.62334353190539
2204154,FRANCISCO MACEDO,-40.7955673541325,-7.327871040554349
2204204,FRANCISCO SANTOS,-41.136157336500204,-6.994171137544191
2204303,FRONTEIRAS,-40.6172329306571,-7.08841253289163
2204352,GEMINIANO,-41.357579760471396,-7.15841762588982
2204402,GILBUÉS,-45.3469199782092,-9.834569905516119
2204501,GUADALUPE,-43.566923654532395,-6.7852469086730895
2204550,GUARIBAS,-43.687721027429,-9.395111303719311
2204600,HUGO NAPOLEÃO,-42.562563046624796,-5.98778789069952
2204659,ILHA GRANDE,-41.8197731840424,-2.85400860719721
2204709,INHUMA,-41.710194056492796,-6.66712034067942
2204808,IPIRANGA DO PIAUÍ,-41.7399141279438,-6.82693267828702
2204907,ISAÍAS COELHO,-41.6794480824978,-7.734310696657831
